CD_ESCOLA,PARTICIPANTES,ENEM,CODMUN,CODDIST,LAB_INF,QD_ESP_C,QD_ESP_D,BIBLIO,REG_IN_CR,REG_IN_PE,REG_FU_8A,REG_MED_I,REG_MED_N,REG_MED_P,ENS_ESP,EJA,EJA_FUND,EJA_MED,AB1EM_11,AP9EF_12,AB1EM_12,AP9EF_13,AP3EM_13,AB1EM_13,AP9EF_14,AP3EM_14,AB1EM_14,INSE_AB,INSE_CL,EFABAND9ANOS1S,EFABAND9ANOS2S,EFABAND9ANOS3S,EFABAND9ANOS4S,EFABAND9ANOS5S,EFABAND9ANOS6S,EFABAND9ANOS7S,EFABAND9ANOS8S,EFABAND9ANOS9S,TOTALEF_ABAND,EFAPROV9ANOS1S,EFAPROV9ANOS2S,EFAPROV9ANOS3S,EFAPROV9ANOS4S,EFAPROV9ANOS5S,EFAPROV9ANOS6S,EFAPROV9ANOS7S,EFAPROV9ANOS8S,EFAPROV9ANOS9S,EFAPROV2S,TOTALEF_APROV,EFREPROV9ANOS1S,EFREPROV9ANOS2S,EFREPROV9ANOS3S,EFREPROV9ANOS4S,EFREPROV9ANOS5S,EFREPROV9ANOS6S,EFREPROV9ANOS7S,EFREPROV9ANOS8S,EFREPROV9ANOS9S,TOTALEF_REPROV,EMABAND1S,EMABAND2S,EMABAND3S,TOTAL_EM_ABAND,EMREPROV1S,EMREPROV2S,EMREPROV3S,TOTAL_EM_REPROV,EMAPROV1S,EMAPROV2S,EMAPROV3S,EMAPROV4S,TOTAL_EM_APROV,EPAPROV,EPREPROV,EPABAND,EJAIABAND,EJAIAPROV,EJAIREPROV,EJAIIABAND,EJAIIAPROV,EJAIIREPROV,CODMEC,ALE9F1A5_2012,ALE9F1A5_2013,ALE9F1A5_2014,ALE9F1A5_2015,ALE9F6A9_2012,ALE9F6A9_2013,ALE9F6A9_2014,ALE9F6A9_2015,ALEF1A4_2012,ALEF1A8_2012,ALEF1A8_2013,ALEF1A8_2014,ALEF5A8_2012,ALEM1S_2012,ALEM1S_2013,ALEM1S_2014,ALEM1S_2015,ALEM2S_2012,ALEM2S_2013,ALEM2S_2014,ALEM2S_2015,ALEM_2012,ALEM_2013,ALEM_2014,ALEM_2015,ALFUNDII_2012,ALFUNDII_2013,ALFUNDII_2014,ALFUNDII_2015,ALFUNDI_2012,ALFUND_2012,ALFUND_2013,ALFUND_2014,ALFUND_2015,CLE9F1A5_2012,CLE9F1A5_2013,CLE9F1A5_2014,CLE9F1A5_2015,CLE9F6A9_2012,CLE9F6A9_2013,CLE9F6A9_2014,CLE9F6A9_2015,CLEM1S_2012,CLEM1S_2013,CLEM1S_2014,CLEM1S_2015,CLEM2S_2012,CLEM2S_2013,CLEM2S_2014,CLEM2S_2015,CLEM_2012,CLEM_2013,CLEM_2014,CLEM_2015,CLFUNDII_2012,CLFUNDII_2013,CLFUNDII_2015,CLFUNDI_2012,CLFUND_2012,CLFUND_2013,CLFUND_2014,CLFUND_2015,TOTAL_ALUNOS_2012,TOTAL_ALUNOS_2013,TOTAL_ALUNOS_2014,TOTAL_ALUNOS_2015
35100808,55,2,3550308,355030889,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0.0,95.9,0.0,94.2,100.0,0.0,97.6,100.0,0.0,62.058,Muito Alto,0,0,0,0,0,0,1,0,0,1,65,62,57,57,57,91,69,72,87,0,617,0,0,0,0,0,4,7,4,4,19,0,0,0,0,3,5,1,9,116,109,86,0,311,26,0,0,0,0,0,0,0,0,35100808,312.0,325.0,335.0,298.0,339.0,351.0,341.0,340.0,0.0,0.0,0.0,0.0,0.0,116.0,114.0,122.0,118.0,103.0,118.0,106.0,119.0,295.0,315.0,342.0,323.0,339.0,351.0,341.0,340.0,312.0,651.0,676.0,676.0,638.0,13.0,14.0,15.0,15.0,11.0,12.0,12.0,13.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,9.0,11.0,12.0,11.0,11.0,12.0,13.0,13.0,24.0,26.0,27.0,28.0,1024.0,1071.0,1096.0,1061.0
35100900,22,2,3550308,355030882,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0.0,100.0,0.0,100.0,96.8,0.0,100.0,97.7,0.0,62.2438,Muito Alto,0,0,0,0,0,0,0,0,0,0,23,19,23,30,15,27,27,33,29,0,226,0,1,0,0,0,0,2,0,1,4,0,0,0,0,3,1,0,4,38,28,25,0,91,0,0,0,0,0,0,0,0,0,35100900,98.0,103.0,107.0,111.0,98.0,109.0,124.0,119.0,0.0,0.0,0.0,0.0,0.0,43.0,41.0,35.0,43.0,32.0,45.0,29.0,31.0,100.0,117.0,109.0,100.0,98.0,109.0,124.0,119.0,98.0,196.0,212.0,231.0,230.0,6.0,6.0,6.0,5.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,6.0,10.0,10.0,10.0,9.0,316.0,351.0,369.0,368.0
35100912,67,2,3550308,355030882,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,96.4,0.0,99.3,100.0,0.0,98.4,98.9,0.9,65.939,Muito Alto,0,0,0,0,0,0,0,0,0,0,54,58,82,72,79,104,115,99,114,0,777,0,0,1,0,0,1,4,3,8,17,1,0,0,1,7,7,1,15,107,90,75,0,272,0,0,0,0,0,0,0,0,0,35100912,401.0,383.0,355.0,346.0,495.0,498.0,467.0,448.0,0.0,0.0,0.0,0.0,0.0,114.0,87.0,104.0,113.0,117.0,92.0,76.0,96.0,317.0,286.0,272.0,286.0,495.0,498.0,467.0,448.0,401.0,896.0,881.0,822.0,794.0,16.0,17.0,16.0,15.0,18.0,18.0,16.0,16.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,11.0,10.0,9.0,10.0,18.0,18.0,16.0,16.0,34.0,35.0,32.0,31.0,1301.0,1258.0,1186.0,1194.0
35101011,45,2,3550308,355030882,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,97.7,0.0,90.7,97.2,0.0,97.1,100.0,0.0,61.2848,Alto,0,0,0,0,0,0,0,0,0,0,41,46,57,58,54,69,62,85,67,0,539,0,0,0,0,0,1,0,4,0,5,0,0,0,0,8,2,0,10,62,62,83,0,207,0,0,0,0,0,0,0,0,0,35101011,270.0,267.0,251.0,255.0,310.0,313.0,295.0,295.0,0.0,0.0,0.0,0.0,0.0,83.0,101.0,67.0,73.0,67.0,79.0,90.0,70.0,228.0,252.0,227.0,227.0,310.0,313.0,295.0,295.0,270.0,580.0,580.0,546.0,550.0,14.0,12.0,11.0,10.0,9.0,9.0,9.0,9.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,7.0,7.0,7.0,7.0,9.0,9.0,9.0,14.0,23.0,21.0,20.0,19.0,832.0,853.0,814.0,832.0
35101047,67,2,3550308,355030882,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,96.7,0.0,100.0,100.0,0.0,100.0,100.0,0.0,66.4265,Muito Alto,0,0,0,0,0,0,0,0,0,0,33,51,51,54,51,52,54,72,60,0,478,0,2,0,0,1,3,2,1,2,11,0,0,0,0,7,2,0,9,80,61,85,0,226,0,0,0,0,0,0,0,0,0,35101047,277.0,247.0,245.0,244.0,338.0,315.0,289.0,252.0,0.0,0.0,0.0,0.0,0.0,75.0,83.0,70.0,87.0,51.0,80.0,90.0,65.0,164.0,211.0,228.0,239.0,338.0,315.0,289.0,252.0,277.0,615.0,562.0,534.0,496.0,17.0,15.0,15.0,14.0,13.0,14.0,13.0,12.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,7.0,8.0,9.0,9.0,13.0,14.0,12.0,17.0,30.0,29.0,28.0,26.0,836.0,824.0,806.0,792.0
35101148,17,2,3550308,355030881,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0.0,97.6,0.0,91.7,85.0,0.0,94.9,100.0,0.0,67.5987,Muito Alto,0,0,0,0,0,0,0,0,0,0,41,39,24,25,21,28,21,27,23,0,249,0,0,0,0,0,0,1,0,1,2,0,0,0,0,2,0,0,2,32,22,29,0,83,0,0,0,0,0,0,0,0,0,35101148,129.0,118.0,119.0,148.0,128.0,111.0,102.0,100.0,0.0,0.0,0.0,0.0,0.0,34.0,29.0,33.0,33.0,20.0,27.0,29.0,24.0,76.0,76.0,89.0,86.0,128.0,111.0,102.0,100.0,129.0,257.0,229.0,221.0,248.0,6.0,5.0,6.0,7.0,6.0,5.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,6.0,5.0,4.0,6.0,12.0,10.0,11.0,11.0,379.0,351.0,349.0,374.0
35101151,51,2,3550308,355030801,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0.0,83.5,0.0,93.3,100.0,0.0,91.5,100.0,0.0,64.6224,Muito Alto,0,0,0,0,0,0,0,2,0,2,45,38,42,43,62,72,37,63,79,0,481,0,0,0,0,0,0,4,7,12,23,0,0,0,0,16,8,0,24,60,62,72,0,194,61,1,0,0,0,0,0,0,0,35101151,214.0,201.0,232.0,234.0,330.0,337.0,289.0,285.0,0.0,0.0,0.0,0.0,0.0,80.0,90.0,74.0,77.0,76.0,66.0,82.0,73.0,231.0,225.0,220.0,223.0,330.0,337.0,289.0,285.0,214.0,544.0,538.0,521.0,519.0,10.0,10.0,11.0,11.0,13.0,11.0,11.0,12.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,10.0,10.0,10.0,10.0,13.0,11.0,12.0,10.0,23.0,21.0,22.0,23.0,886.0,881.0,879.0,868.0
35101175,68,2,3550308,355030853,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0.0,98.2,0.0,92.5,100.0,0.0,93.6,97.0,0.0,67.8965,Muito Alto,0,0,0,0,0,0,0,0,0,0,77,96,84,79,107,95,89,108,85,0,820,0,1,0,0,0,2,14,3,4,24,0,0,0,0,8,1,5,14,63,59,74,0,196,0,0,0,0,0,0,0,0,0,35101175,488.0,465.0,477.0,442.0,416.0,429.0,446.0,408.0,0.0,0.0,0.0,0.0,0.0,86.0,99.0,80.0,70.0,82.0,81.0,91.0,60.0,251.0,248.0,238.0,211.0,416.0,429.0,446.0,408.0,488.0,904.0,894.0,923.0,850.0,21.0,19.0,21.0,19.0,14.0,14.0,14.0,15.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,7.0,7.0,7.0,6.0,14.0,14.0,15.0,21.0,35.0,33.0,35.0,34.0,1349.0,1333.0,1403.0,1277.0
35101266,58,2,3550308,355030808,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0.0,100.0,0.0,98.9,100.0,0.0,93.1,100.0,0.0,59.6055,Alto,0,0,0,0,0,0,0,0,0,0,60,60,64,63,63,62,56,59,56,0,543,4,4,0,1,1,1,7,5,1,24,0,0,0,0,1,0,0,1,61,63,60,0,184,42,14,2,0,0,0,86,22,0,35101266,319.0,311.0,312.0,315.0,121.0,190.0,242.0,247.0,0.0,191.0,96.0,0.0,191.0,61.0,62.0,64.0,62.0,62.0,59.0,61.0,64.0,175.0,180.0,185.0,186.0,312.0,286.0,242.0,247.0,319.0,631.0,597.0,554.0,562.0,10.0,10.0,10.0,10.0,4.0,6.0,8.0,8.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,6.0,6.0,10.0,9.0,8.0,10.0,20.0,19.0,18.0,18.0,835.0,855.0,809.0,1013.0
35101278,122,4,3550308,355030808,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0.0,91.7,0.0,96.2,96.0,0.0,97.9,100.0,0.0,70.6543,Muito Alto,0,0,0,0,0,0,0,0,0,0,207,178,163,117,172,200,159,142,154,0,1492,1,0,0,0,0,18,13,5,4,41,0,0,0,0,10,1,0,11,166,112,124,0,402,0,0,0,0,0,0,0,0,0,35101278,686.0,748.0,803.0,850.0,594.0,564.0,598.0,705.0,0.0,0.0,0.0,0.0,0.0,146.0,149.0,134.0,176.0,150.0,132.0,126.0,115.0,422.0,406.0,371.0,415.0,594.0,564.0,598.0,705.0,686.0,1280.0,1312.0,1401.0,1555.0,32.0,34.0,37.0,36.0,21.0,21.0,20.0,21.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,13.0,13.0,12.0,13.0,21.0,21.0,21.0,32.0,53.0,55.0,57.0,57.0,1997.0,2037.0,2118.0,2330.0
35101333,24,2,3550308,355030808,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,78.6,0.0,87.8,100.0,0.0,95.5,97.1,0.0,61.7865,Muito Alto,0,0,0,0,0,1,2,0,0,3,60,43,51,45,41,47,42,52,46,0,427,0,0,0,4,2,9,4,2,1,22,0,0,0,0,2,1,0,3,32,35,24,0,91,0,0,0,0,0,0,0,0,0,35101333,197.0,238.0,235.0,248.0,165.0,189.0,211.0,208.0,0.0,0.0,0.0,0.0,0.0,31.0,32.0,42.0,38.0,33.0,32.0,28.0,37.0,80.0,95.0,105.0,100.0,165.0,189.0,211.0,208.0,197.0,362.0,427.0,446.0,456.0,9.0,10.0,10.0,11.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,9.0,16.0,17.0,17.0,18.0,548.0,648.0,679.0,684.0
35101448,60,2,3550308,355030853,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,80.7,0.0,89.9,98.9,1.0,88.2,97.2,0.0,65.4246,Muito Alto,0,0,0,0,0,0,0,0,0,0,49,59,63,64,74,85,73,93,84,0,644,0,1,0,0,1,8,8,5,13,36,0,0,0,0,20,10,2,32,77,72,83,0,232,0,0,0,0,0,0,0,0,0,35101448,319.0,313.0,307.0,310.0,338.0,344.0,359.0,374.0,0.0,0.0,0.0,0.0,0.0,130.0,105.0,98.0,113.0,109.0,105.0,108.0,86.0,337.0,300.0,313.0,286.0,338.0,344.0,359.0,374.0,319.0,657.0,657.0,666.0,684.0,13.0,12.0,11.0,12.0,11.0,12.0,12.0,12.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,10.0,8.0,9.0,8.0,11.0,12.0,12.0,13.0,24.0,24.0,23.0,24.0,1120.0,1071.0,1100.0,1088.0
35101539,25,2,3550308,355030853,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0.0,100.0,0.0,88.5,100.0,0.0,100.0,100.0,0.0,62.54,Muito Alto,0,0,0,0,0,0,0,0,0,0,26,20,27,7,15,25,17,21,29,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,26,16,30,0,72,0,0,0,0,0,0,0,0,0,35101539,69.0,101.0,96.0,97.0,105.0,107.0,97.0,92.0,0.0,0.0,0.0,0.0,0.0,27.0,31.0,21.0,28.0,13.0,27.0,34.0,16.0,60.0,70.0,82.0,74.0,105.0,107.0,97.0,92.0,69.0,174.0,208.0,193.0,189.0,5.0,6.0,6.0,6.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,9.0,10.0,10.0,10.0,322.0,347.0,334.0,314.0
35101564,15,2,3550308,355030808,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0.0,70.4,0.0,96.6,100.0,0.0,88.9,97.0,0.0,61.6891,Muito Alto,0,0,0,0,0,0,0,0,0,0,25,29,31,31,44,27,42,33,27,0,289,0,0,0,0,0,1,1,8,2,12,0,0,0,0,6,5,0,11,32,27,20,0,79,0,0,0,0,0,0,0,0,0,35101564,155.0,153.0,193.0,161.0,130.0,140.0,176.0,143.0,0.0,0.0,0.0,0.0,0.0,32.0,23.0,47.0,37.0,21.0,21.0,21.0,34.0,73.0,62.0,101.0,91.0,130.0,140.0,176.0,143.0,155.0,285.0,293.0,369.0,304.0,10.0,10.0,10.0,10.0,5.0,5.0,7.0,6.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,10.0,15.0,15.0,17.0,16.0,453.0,439.0,575.0,505.0
35101597,74,3,3550308,355030893,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.4,100.0,0.0,100.0,100.0,0.0,95.1,96.7,0.7,67.0157,Muito Alto,0,0,0,0,0,0,0,0,0,0,121,103,137,92,130,114,97,109,104,0,1007,0,0,2,0,9,0,17,0,7,35,0,0,0,0,21,12,10,43,112,91,76,0,279,0,0,0,0,0,0,0,0,0,35101597,577.0,616.0,601.0,595.0,434.0,443.0,454.0,451.0,0.0,0.0,0.0,0.0,0.0,128.0,110.0,135.0,137.0,99.0,104.0,96.0,103.0,299.0,307.0,323.0,326.0,434.0,443.0,454.0,451.0,577.0,1011.0,1059.0,1055.0,1046.0,25.0,27.0,26.0,25.0,15.0,17.0,16.0,17.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,9.0,10.0,10.0,10.0,15.0,17.0,17.0,25.0,40.0,44.0,42.0,42.0,1590.0,1613.0,1638.0,1645.0
35101618,59,2,3550308,355030876,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0.0,98.5,0.0,89.7,88.2,0.0,95.3,97.2,0.0,61.9489,Muito Alto,0,0,0,0,0,0,0,0,0,0,51,60,46,47,57,74,63,79,62,0,539,0,2,2,1,1,1,1,3,7,18,0,0,0,0,14,3,1,18,59,71,62,0,192,0,0,0,0,0,0,0,0,0,35101618,223.0,226.0,247.0,269.0,256.0,275.0,285.0,290.0,0.0,0.0,0.0,0.0,0.0,92.0,78.0,80.0,75.0,77.0,80.0,79.0,75.0,234.0,233.0,231.0,215.0,256.0,275.0,285.0,290.0,223.0,479.0,501.0,532.0,559.0,10.0,10.0,11.0,13.0,8.0,10.0,10.0,10.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,6.0,6.0,6.0,8.0,10.0,10.0,10.0,18.0,20.0,21.0,23.0,793.0,810.0,857.0,854.0
35101643,29,2,3550308,355030893,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0.0,93.3,0.0,93.6,93.3,0.0,98.2,100.0,0.0,61.0843,Alto,1,0,0,0,0,0,0,0,0,1,55,61,68,39,63,82,71,62,61,0,562,0,0,0,0,0,1,2,1,2,6,1,0,0,1,5,2,0,7,29,38,32,0,99,0,0,0,0,0,0,0,0,0,35101643,167.0,229.0,249.0,292.0,182.0,279.0,258.0,281.0,0.0,0.0,0.0,0.0,0.0,30.0,47.0,47.0,33.0,17.0,37.0,36.0,41.0,70.0,117.0,114.0,106.0,182.0,279.0,258.0,281.0,167.0,349.0,508.0,507.0,573.0,11.0,11.0,12.0,13.0,12.0,10.0,10.0,10.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,3.0,12.0,10.0,10.0,11.0,23.0,21.0,22.0,23.0,460.0,710.0,728.0,800.0
35101667,13,2,3550308,355030801,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0.0,86.4,0.0,100.0,100.0,0.0,88.5,100.0,0.0,65.6358,Muito Alto,0,0,0,0,0,0,0,0,0,0,70,45,43,32,33,29,32,23,25,0,332,1,0,0,1,2,8,4,2,0,18,0,0,0,0,4,0,0,4,21,29,13,0,63,0,0,0,0,0,0,0,0,0,35101667,139.0,170.0,191.0,228.0,116.0,127.0,130.0,128.0,0.0,0.0,0.0,0.0,0.0,26.0,19.0,30.0,25.0,14.0,18.0,15.0,29.0,48.0,51.0,61.0,67.0,116.0,127.0,130.0,128.0,139.0,255.0,297.0,321.0,356.0,8.0,9.0,10.0,12.0,6.0,7.0,7.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,3.0,6.0,7.0,6.0,8.0,14.0,16.0,17.0,18.0,346.0,411.0,454.0,490.0
35101679,20,2,3550308,355030872,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,94.6,0.0,100.0,100.0,0.0,97.2,100.0,0.0,63.6588,Muito Alto,0,0,0,0,0,0,0,0,0,0,85,92,54,73,68,72,57,68,65,0,634,0,0,1,1,1,1,2,5,0,11,0,0,0,0,4,0,0,4,48,63,24,0,135,0,0,0,0,0,0,0,0,0,35101679,415.0,386.0,400.0,376.0,312.0,306.0,279.0,278.0,0.0,0.0,0.0,0.0,0.0,52.0,31.0,70.0,57.0,32.0,42.0,25.0,64.0,124.0,104.0,139.0,144.0,312.0,306.0,279.0,278.0,415.0,727.0,692.0,679.0,654.0,18.0,19.0,19.0,19.0,12.0,12.0,11.0,11.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,4.0,5.0,5.0,12.0,12.0,11.0,18.0,30.0,31.0,30.0,30.0,1002.0,936.0,946.0,910.0
35101692,48,2,3550308,355030893,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0.0,96.6,0.0,98.0,95.0,0.0,98.8,95.2,0.0,65.8388,Muito Alto,0,0,0,0,0,0,0,0,0,0,47,49,68,45,77,83,71,78,82,0,600,0,0,0,0,0,7,3,3,2,15,0,0,0,0,5,3,0,8,49,71,54,0,174,0,0,0,0,0,0,0,0,0,35101692,358.0,354.0,323.0,285.0,365.0,360.0,327.0,330.0,0.0,0.0,0.0,0.0,0.0,84.0,86.0,95.0,59.0,66.0,68.0,58.0,76.0,208.0,215.0,215.0,189.0,365.0,360.0,327.0,330.0,358.0,723.0,714.0,650.0,615.0,15.0,15.0,14.0,13.0,12.0,12.0,12.0,12.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,15.0,27.0,27.0,26.0,25.0,1044.0,1054.0,992.0,931.0
35101710,45,2,3550308,355030893,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,98.9,0.0,95.1,97.1,0.0,91.5,98.5,0.0,63.4866,Muito Alto,0,0,0,0,0,0,0,0,0,0,42,40,42,37,48,69,54,58,69,0,459,0,1,1,3,0,1,1,3,2,12,0,0,0,0,2,0,0,2,56,62,57,0,175,0,0,0,0,0,0,0,0,0,35101710,239.0,266.0,260.0,214.0,365.0,338.0,323.0,257.0,0.0,0.0,0.0,0.0,0.0,101.0,81.0,74.0,59.0,71.0,86.0,60.0,61.0,233.0,237.0,204.0,177.0,365.0,338.0,323.0,257.0,239.0,604.0,604.0,583.0,471.0,10.0,13.0,13.0,10.0,12.0,12.0,11.0,8.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,7.0,7.0,6.0,6.0,12.0,12.0,8.0,10.0,22.0,25.0,24.0,18.0,884.0,896.0,846.0,688.0
35101722,27,3,3550308,355030801,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0.0,94.5,0.0,94.5,100.0,0.0,100.0,100.0,0.0,65.8919,Muito Alto,0,0,0,0,0,0,0,0,0,0,41,49,54,36,37,31,33,28,29,0,338,0,0,0,1,1,3,1,2,1,9,0,0,0,0,9,0,0,9,20,37,32,0,89,0,0,0,0,0,0,0,0,0,35101722,187.0,194.0,211.0,215.0,194.0,162.0,126.0,129.0,0.0,0.0,0.0,0.0,0.0,38.0,40.0,43.0,28.0,34.0,30.0,38.0,38.0,108.0,101.0,109.0,98.0,194.0,162.0,126.0,129.0,187.0,381.0,356.0,337.0,344.0,10.0,11.0,11.0,10.0,8.0,8.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,8.0,8.0,4.0,10.0,18.0,19.0,15.0,14.0,582.0,551.0,543.0,533.0
35101734,44,3,3550308,355030893,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0.0,92.2,0.0,95.2,100.0,0.0,97.1,100.0,0.0,67.9618,Muito Alto,0,0,0,0,0,0,0,0,0,0,87,93,92,78,73,73,59,61,54,0,670,0,0,0,0,2,7,7,5,2,23,0,0,0,0,3,4,0,7,48,63,54,0,165,0,0,0,0,0,0,0,0,0,35101734,423.0,467.0,458.0,426.0,313.0,300.0,279.0,271.0,0.0,0.0,0.0,0.0,0.0,88.0,71.0,79.0,50.0,66.0,77.0,62.0,68.0,217.0,215.0,207.0,173.0,313.0,300.0,279.0,271.0,423.0,736.0,767.0,737.0,697.0,21.0,23.0,19.0,18.0,10.0,10.0,8.0,9.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,6.0,6.0,6.0,10.0,10.0,9.0,21.0,31.0,33.0,27.0,27.0,1174.0,1186.0,1166.0,1089.0
35101761,19,2,3550308,355030873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,96.6,0.0,100.0,100.0,0.0,100.0,96.9,0.0,59.4073,Alto,0,0,0,0,0,0,0,0,0,0,0,0,0,30,28,30,29,25,22,0,164,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,25,30,28,0,83,0,0,0,0,0,0,3,13,0,35101761,144.0,117.0,96.0,58.0,52.0,80.0,108.0,109.0,0.0,118.0,59.0,0.0,118.0,32.0,31.0,32.0,23.0,29.0,30.0,30.0,31.0,88.0,87.0,94.0,82.0,170.0,139.0,108.0,109.0,144.0,314.0,256.0,204.0,167.0,5.0,4.0,3.0,2.0,2.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,6.0,5.0,4.0,5.0,11.0,9.0,7.0,6.0,402.0,343.0,298.0,333.0
35101771,44,2,3550308,355030885,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,100.0,0.0,98.9,100.0,0.0,97.1,100.0,0.0,61.0082,Alto,0,0,0,0,0,0,0,0,0,0,32,32,32,32,33,30,61,62,64,0,378,0,2,0,0,0,1,3,2,0,8,0,0,0,0,3,1,0,4,29,62,54,0,145,0,0,0,0,0,0,0,6,0,35101771,215.0,193.0,160.0,163.0,100.0,157.0,225.0,224.0,0.0,179.0,96.0,0.0,179.0,31.0,59.0,64.0,31.0,32.0,32.0,53.0,64.0,93.0,119.0,149.0,149.0,279.0,253.0,225.0,224.0,215.0,494.0,446.0,385.0,387.0,7.0,6.0,5.0,5.0,3.0,5.0,7.0,7.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,5.0,5.0,9.0,8.0,7.0,7.0,16.0,14.0,12.0,12.0,587.0,565.0,534.0,714.0
35101795,10,2,3550308,355030820,1,0,1,1,0,0,0,0,0,0,0,0,0,0,7.5,100.0,5.0,100.0,100.0,0.0,94.7,95.2,0.0,62.7078,Muito Alto,0,0,0,0,0,0,0,0,0,0,9,4,8,6,5,10,14,9,6,0,71,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,1,0,4,13,18,15,0,46,0,0,0,0,0,0,0,0,0,35101795,50.0,43.0,35.0,31.0,53.0,41.0,46.0,39.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,13.0,16.0,29.0,16.0,12.0,19.0,70.0,49.0,46.0,51.0,53.0,41.0,46.0,39.0,50.0,103.0,84.0,81.0,70.0,6.0,6.0,5.0,6.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,6.0,10.0,10.0,9.0,10.0,173.0,133.0,127.0,121.0
